sim gen PatchID NewPatchID ID Age AgeRecruit BreedPerf Disp DispProba FailInterc SucInterc FailSlope SucSlope NbProspPatch
0 0 4 22 500 10 7 1 1 0.255585 0.975911 0.255585 -9999 -9999 18
0 0 5 5 501 13 1 1 0 0 0.352606 0.64119 -9999 -9999 1
0 0 5 14 502 16 5 1 1 0.935678 0.238844 0.935678 -9999 -9999 7
0 0 5 22 503 3 2 1 1 0.815323 0.754273 0.815323 -9999 -9999 20
0 0 5 17 504 14 7 0 1 0.750057 0.750057 0.592172 -9999 -9999 4
0 0 5 3 505 10 10 0 1 0.971898 0.971898 0.255985 -9999 -9999 2
0 0 5 5 507 9 6 1 0 0 0.0201797 0.0835835 -9999 -9999 0
0 0 5 14 508 7 3 1 1 0.440499 0.44533 0.440499 -9999 -9999 19
0 0 5 21 509 9 3 0 1 0.885947 0.885947 0.0558807 -9999 -9999 3
0 0 5 17 510 12 8 1 1 0.80568 0.380309 0.80568 -9999 -9999 14
0 0 5 22 512 15 4 1 1 0.477622 0.0167746 0.477622 -9999 -9999 20
0 0 5 14 513 9 1 1 1 0.498507 0.702249 0.498507 -9999 -9999 20
0 0 5 17 515 15 5 0 1 0.992861 0.992861 0.913294 -9999 -9999 24
0 0 5 5 516 10 8 1 0 0 0.242472 0.424334 -9999 -9999 23
0 0 5 6 517 10 10 0 1 0.402902 0.402902 0.493136 -9999 -9999 1
0 0 5 5 519 14 3 1 0 0 0.580078 0.00264534 -9999 -9999 4
0 0 5 17 520 10 2 1 1 0.923062 0.343792 0.923062 -9999 -9999 13
0 0 5 17 522 15 4 0 1 0.71278 0.71278 0.500154 -9999 -9999 18
0 0 5 5 523 16 6 0 0 0 0.0566885 0.607905 -9999 -9999 13
0 0 5 5 524 9 2 1 0 0 0.567403 0.252243 -9999 -9999 18
0 0 5 17 525 12 4 1 1 0.867236 0.996556 0.867236 -9999 -9999 22
